Date,INR
11-Jan-2012,51.75
12-Jan-2012,51.83
13-Jan-2012,51.43
17-Jan-2012,51.07
18-Jan-2012,50.67
19-Jan-2012,50.29
20-Jan-2012,50.33
23-Jan-2012,50.24
24-Jan-2012,49.97
25-Jan-2012,50.02
26-Jan-2012,
27-Jan-2012,49.65
30-Jan-2012,49.5
31-Jan-2012,49.68
1-Feb-2012,49.53
2-Feb-2012,49.13
3-Feb-2012,48.96
6-Feb-2012,48.68
7-Feb-2012,48.92
8-Feb-2012,49.07
9-Feb-2012,49.29
10-Feb-2012,49.64
13-Feb-2012,49.32
14-Feb-2012,49.33
15-Feb-2012,49.25
16-Feb-2012,
17-Feb-2012,49.21
21-Feb-2012,49.08
22-Feb-2012,49.25
23-Feb-2012,49.25
24-Feb-2012,49.07
27-Feb-2012,49.05
28-Feb-2012,49.14
29-Feb-2012,48.94
1-Mar-2012,49.15
2-Mar-2012,49.35
5-Mar-2012,49.8
6-Mar-2012,50.03
7-Mar-2012,50.57
8-Mar-2012,
9-Mar-2012,50.02
12-Mar-2012,49.94
13-Mar-2012,49.85
14-Mar-2012,49.9
15-Mar-2012,50.22
16-Mar-2012,50.31
19-Mar-2012,50.12
20-Mar-2012,50.25
21-Mar-2012,50.59
22-Mar-2012,50.91
23-Mar-2012,
26-Mar-2012,51.31
27-Mar-2012,50.91
28-Mar-2012,50.92
29-Mar-2012,51.15
30-Mar-2012,51.16
2-Apr-2012,
3-Apr-2012,50.56
4-Apr-2012,51.05
5-Apr-2012,
6-Apr-2012,
9-Apr-2012,51.28
10-Apr-2012,51.2
11-Apr-2012,51.55
12-Apr-2012,51.44
13-Apr-2012,51.42
16-Apr-2012,51.66
17-Apr-2012,51.63
18-Apr-2012,51.5
19-Apr-2012,51.89
20-Apr-2012,52
23-Apr-2012,52.23
24-Apr-2012,52.79
25-Apr-2012,52.49
26-Apr-2012,52.57
27-Apr-2012,52.68
30-Apr-2012,52.52
1-May-2012,
2-May-2012,52.93
3-May-2012,53.24
4-May-2012,53.72
7-May-2012,53.34
8-May-2012,52.86
9-May-2012,53.46
10-May-2012,53.34
11-May-2012,53.64
14-May-2012,53.71
15-May-2012,53.84
16-May-2012,54.29
17-May-2012,54.39
18-May-2012,54.88
21-May-2012,54.68
22-May-2012,54.88
23-May-2012,55.93
24-May-2012,56.29
25-May-2012,55.73
29-May-2012,55.58
30-May-2012,56.01
31-May-2012,56.42
1-Jun-2012,55.92
4-Jun-2012,55.52
5-Jun-2012,55.56
6-Jun-2012,55.5
7-Jun-2012,55.15
8-Jun-2012,55.36
11-Jun-2012,55.24
12-Jun-2012,56.05
13-Jun-2012,55.85
14-Jun-2012,55.79
15-Jun-2012,55.76
18-Jun-2012,55.6
19-Jun-2012,56.01
20-Jun-2012,55.86
21-Jun-2012,56.42
22-Jun-2012,56.99
25-Jun-2012,56.53
26-Jun-2012,57.07
27-Jun-2012,57.22
28-Jun-2012,56.92
29-Jun-2012,56.31
2-Jul-2012,
3-Jul-2012,54.81
5-Jul-2012,55.03
6-Jul-2012,55.42
9-Jul-2012,56.02
10-Jul-2012,55.81
11-Jul-2012,55.37
12-Jul-2012,55.7
13-Jul-2012,55.66
16-Jul-2012,54.92
17-Jul-2012,55.15
18-Jul-2012,55.34
19-Jul-2012,55.38
20-Jul-2012,55.15
23-Jul-2012,55.76
24-Jul-2012,56.02
25-Jul-2012,56.38
26-Jul-2012,55.95
27-Jul-2012,55.41
30-Jul-2012,55.44
31-Jul-2012,55.81
1-Aug-2012,55.48
2-Aug-2012,55.78
3-Aug-2012,56.08
6-Aug-2012,55.47
7-Aug-2012,55.5
8-Aug-2012,55.15
9-Aug-2012,55.17
10-Aug-2012,55.34
13-Aug-2012,55.42
14-Aug-2012,55.64
15-Aug-2012,
16-Aug-2012,55.99
17-Aug-2012,55.7
20-Aug-2012,
21-Aug-2012,55.54
22-Aug-2012,55.51
23-Aug-2012,55.19
24-Aug-2012,55.38
27-Aug-2012,55.59
28-Aug-2012,55.78
29-Aug-2012,55.67
30-Aug-2012,55.65
31-Aug-2012,55.72
4-Sep-2012,55.54
5-Sep-2012,55.9
6-Sep-2012,55.97
7-Sep-2012,55.52
10-Sep-2012,55.339
11-Sep-2012,55.5223
12-Sep-2012,55.2605
13-Sep-2012,55.443
14-Sep-2012,54.727
17-Sep-2012,53.974
18-Sep-2012,54.257
19-Sep-2012,
20-Sep-2012,54.3375
21-Sep-2012,53.9055
24-Sep-2012,53.293
25-Sep-2012,53.534
26-Sep-2012,53.5785
27-Sep-2012,53.255
28-Sep-2012,52.697
1-Oct-2012,52.7845
2-Oct-2012,
3-Oct-2012,52.3345
4-Oct-2012,51.9755
5-Oct-2012,51.6185
9-Oct-2012,52.375
10-Oct-2012,53.0445
11-Oct-2012,53.073
12-Oct-2012,52.7
15-Oct-2012,53.1198
16-Oct-2012,52.8193
17-Oct-2012,52.751
18-Oct-2012,52.969
19-Oct-2012,53.7175
22-Oct-2012,53.6735
23-Oct-2012,53.5895
24-Oct-2012,
25-Oct-2012,53.63
26-Oct-2012,
29-Oct-2012,
30-Oct-2012,
31-Oct-2012,54.1175
1-Nov-2012,53.7798
2-Nov-2012,53.6645
5-Nov-2012,54.0778
6-Nov-2012,54.5955
7-Nov-2012,54.252
8-Nov-2012,54.4403
9-Nov-2012,54.34
12-Nov-2012,54.934
13-Nov-2012,
14-Nov-2012,
15-Nov-2012,54.959
16-Nov-2012,54.9915
19-Nov-2012,54.9665
20-Nov-2012,54.91
21-Nov-2012,55.2025
26-Nov-2012,55.692
27-Nov-2012,55.7045
28-Nov-2012,
29-Nov-2012,55.202
30-Nov-2012,54.5265
3-Dec-2012,54.561
4-Dec-2012,54.9473
5-Dec-2012,54.569
6-Dec-2012,54.465
7-Dec-2012,54.2017
10-Dec-2012,54.3405
11-Dec-2012,54.316
12-Dec-2012,54.2725
13-Dec-2012,54.232
14-Dec-2012,54.388
17-Dec-2012,54.629
18-Dec-2012,54.849
19-Dec-2012,54.7365
20-Dec-2012,54.842
21-Dec-2012,55.086
26-Dec-2012,54.9635
27-Dec-2012,54.8465
28-Dec-2012,54.8473
2-Jan-2013,54.389
3-Jan-2013,54.4153
4-Jan-2013,54.8458
7-Jan-2013,54.978
8-Jan-2013,55.3278
9-Jan-2013,54.9625
10-Jan-2013,54.6305
11-Jan-2013,54.539
14-Jan-2013,54.6355
15-Jan-2013,54.5425
16-Jan-2013,54.826
17-Jan-2013,54.6428
18-Jan-2013,53.9465
22-Jan-2013,53.5115
23-Jan-2013,53.771
24-Jan-2013,53.8515
25-Jan-2013,
28-Jan-2013,53.8905
29-Jan-2013,53.7015
30-Jan-2013,53.5678
31-Jan-2013,53.289
1-Feb-2013,53.3238
4-Feb-2013,52.973
5-Feb-2013,53.2945
6-Feb-2013,53.0855
7-Feb-2013,53.1445
8-Feb-2013,53.5695
11-Feb-2013,53.6793
12-Feb-2013,53.9585
13-Feb-2013,53.85
14-Feb-2013,53.8715
15-Feb-2013,53.9885
19-Feb-2013,
20-Feb-2013,54.051
21-Feb-2013,54.48
22-Feb-2013,54.427
25-Feb-2013,54.0415
26-Feb-2013,54.0645
27-Feb-2013,53.835
28-Feb-2013,53.7735
1-Mar-2013,54.4815
4-Mar-2013,55.0518
5-Mar-2013,54.652
6-Mar-2013,
7-Mar-2013,54.7393
8-Mar-2013,54.4035
11-Mar-2013,54.2933
12-Mar-2013,54.3365
13-Mar-2013,54.11
14-Mar-2013,54.442
15-Mar-2013,54.1605
18-Mar-2013,54.2915
19-Mar-2013,54.2635
20-Mar-2013,54.378
21-Mar-2013,54.281
22-Mar-2013,54.335
25-Mar-2013,54.099
26-Mar-2013,54.2735
27-Mar-2013,
28-Mar-2013,54.3893
29-Mar-2013,
1-Apr-2013,
2-Apr-2013,54.3345
3-Apr-2013,54.3885
4-Apr-2013,54.646
5-Apr-2013,54.8803
8-Apr-2013,54.7215
9-Apr-2013,54.4613
10-Apr-2013,54.534
11-Apr-2013,
12-Apr-2013,54.4425
15-Apr-2013,54.626
16-Apr-2013,54.329
17-Apr-2013,53.9423
18-Apr-2013,54.0298
19-Apr-2013,
22-Apr-2013,54.1665
23-Apr-2013,54.2995
24-Apr-2013,
25-Apr-2013,54.1715
26-Apr-2013,54.2935
29-Apr-2013,54.277
30-Apr-2013,54.219
1-May-2013,
2-May-2013,
3-May-2013,53.7355
6-May-2013,53.9495
7-May-2013,54.277
8-May-2013,54.16
9-May-2013,54.2415
10-May-2013,54.5413
13-May-2013,54.915
14-May-2013,54.6275
15-May-2013,54.7835
16-May-2013,54.7723
17-May-2013,54.8865
20-May-2013,55.0368
21-May-2013,55.0395
22-May-2013,55.522
23-May-2013,55.991
24-May-2013,55.6075
28-May-2013,55.7423
29-May-2013,56.243
30-May-2013,56.0995
31-May-2013,56.4958
3-Jun-2013,56.574
4-Jun-2013,56.6423
5-Jun-2013,56.4238
6-Jun-2013,56.869
7-Jun-2013,56.7445
10-Jun-2013,57.782
11-Jun-2013,58.9255
12-Jun-2013,58.274
13-Jun-2013,58.414
14-Jun-2013,57.741
17-Jun-2013,57.731
18-Jun-2013,58.4515
19-Jun-2013,58.7445
20-Jun-2013,59.7
21-Jun-2013,59.3505
24-Jun-2013,59.734
25-Jun-2013,
26-Jun-2013,59.8538
27-Jun-2013,60.588
28-Jun-2013,59.6995
1-Jul-2013,
2-Jul-2013,59.4145
3-Jul-2013,60.1005
8-Jul-2013,61.0455
9-Jul-2013,60.0745
10-Jul-2013,60.133
11-Jul-2013,59.642
12-Jul-2013,59.896
15-Jul-2013,60.051
16-Jul-2013,59.3925
17-Jul-2013,59.3623
18-Jul-2013,59.712
19-Jul-2013,59.795
22-Jul-2013,59.408
23-Jul-2013,59.6875
24-Jul-2013,
25-Jul-2013,58.9415
26-Jul-2013,58.9133
29-Jul-2013,59.297
30-Jul-2013,59.828
31-Jul-2013,61.115
1-Aug-2013,60.7423
2-Aug-2013,60.8035
5-Aug-2013,60.822
6-Aug-2013,61.5355
7-Aug-2013,61.394
8-Aug-2013,61.115
9-Aug-2013,
12-Aug-2013,60.8025
13-Aug-2013,61.4343
14-Aug-2013,61.516
15-Aug-2013,
16-Aug-2013,61.8195
19-Aug-2013,62.3461
20-Aug-2013,63.7335
21-Aug-2013,63.4605
22-Aug-2013,65.4207
23-Aug-2013,64.688
26-Aug-2013,64.2347
27-Aug-2013,65.6675
28-Aug-2013,68.3611
29-Aug-2013,67.706
30-Aug-2013,66.5742
3-Sep-2013,66.8875
4-Sep-2013,67.0289
5-Sep-2013,66.043
6-Sep-2013,65.96
9-Sep-2013,
10-Sep-2013,64.2162
11-Sep-2013,63.9035
12-Sep-2013,63.6673
13-Sep-2013,63.789
16-Sep-2013,62.484
17-Sep-2013,63.377
18-Sep-2013,63.144
19-Sep-2013,61.748
20-Sep-2013,62.243
23-Sep-2013,62.52
24-Sep-2013,62.6585
25-Sep-2013,62.6981
26-Sep-2013,62.226
27-Sep-2013,61.811
30-Sep-2013,62.777
1-Oct-2013,62.3555
2-Oct-2013,
3-Oct-2013,61.9348
4-Oct-2013,61.405
7-Oct-2013,61.776
8-Oct-2013,61.6885
9-Oct-2013,61.917
10-Oct-2013,62.1383
11-Oct-2013,61.157
15-Oct-2013,61.6929
16-Oct-2013,
17-Oct-2013,61.581
18-Oct-2013,61.276
21-Oct-2013,61.4885
22-Oct-2013,61.78
23-Oct-2013,61.534
24-Oct-2013,61.4105
25-Oct-2013,61.625
28-Oct-2013,61.503
29-Oct-2013,61.463
30-Oct-2013,61.4871
31-Oct-2013,61.41
1-Nov-2013,
4-Nov-2013,
5-Nov-2013,61.788
6-Nov-2013,61.9225
7-Nov-2013,62.574
8-Nov-2013,62.7315
11-Nov-2013,63.2955
12-Nov-2013,63.593
13-Nov-2013,63.6545
14-Nov-2013,63.0645
15-Nov-2013,
18-Nov-2013,62.625
19-Nov-2013,62.2311
20-Nov-2013,62.558
21-Nov-2013,62.8895
22-Nov-2013,63.0236
25-Nov-2013,62.577
26-Nov-2013,62.447
27-Nov-2013,62.3625
2-Dec-2013,62.226
3-Dec-2013,62.3443
4-Dec-2013,62.333
5-Dec-2013,61.6895
6-Dec-2013,61.6673
9-Dec-2013,61.1785
10-Dec-2013,
11-Dec-2013,61.3313
12-Dec-2013,61.62
13-Dec-2013,62.1266
16-Dec-2013,62.1024
17-Dec-2013,61.958
18-Dec-2013,61.9176
19-Dec-2013,62.38
20-Dec-2013,62.242
23-Dec-2013,61.9915
24-Dec-2013,61.8668
26-Dec-2013,61.9755
27-Dec-2013,62.0595
30-Dec-2013,62.0028
2-Jan-2014,61.902
3-Jan-2014,62.4075
6-Jan-2014,62.3265
7-Jan-2014,62.379
8-Jan-2014,62.243
9-Jan-2014,62.181
10-Jan-2014,61.936
13-Jan-2014,61.52
14-Jan-2014,
15-Jan-2014,61.5885
16-Jan-2014,61.5325
17-Jan-2014,61.3518
21-Jan-2014,
22-Jan-2014,61.92
23-Jan-2014,61.988
24-Jan-2014,62.177
27-Jan-2014,62.7145
28-Jan-2014,62.9898
29-Jan-2014,62.2005
30-Jan-2014,62.7335
31-Jan-2014,62.4768
3-Feb-2014,62.6891
4-Feb-2014,62.6815
5-Feb-2014,62.4525
6-Feb-2014,62.5045
7-Feb-2014,62.3155
10-Feb-2014,62.193
11-Feb-2014,62.439
12-Feb-2014,62.125
13-Feb-2014,62.2725
14-Feb-2014,62.277
18-Feb-2014,62.122
19-Feb-2014,
20-Feb-2014,62.2843
21-Feb-2014,62.1618
24-Feb-2014,62.1185
25-Feb-2014,61.9765
26-Feb-2014,61.938
27-Feb-2014,
28-Feb-2014,62.072
3-Mar-2014,
4-Mar-2014,61.9045
5-Mar-2014,61.855
6-Mar-2014,61.3242
7-Mar-2014,60.985
10-Mar-2014,61.1965
11-Mar-2014,60.6995
12-Mar-2014,61.09
13-Mar-2014,61.0155
14-Mar-2014,61.517
17-Mar-2014,
18-Mar-2014,60.9453
19-Mar-2014,61.097
20-Mar-2014,61.131
21-Mar-2014,61.0465
24-Mar-2014,60.703
25-Mar-2014,60.4935
26-Mar-2014,60.1725
27-Mar-2014,60.1295
28-Mar-2014,60.0998
31-Mar-2014,
1-Apr-2014,
2-Apr-2014,59.6463
3-Apr-2014,60.1245
4-Apr-2014,60.321
7-Apr-2014,59.9483
8-Apr-2014,
9-Apr-2014,60.074
10-Apr-2014,60.2115
11-Apr-2014,60.267
14-Apr-2014,
15-Apr-2014,60.262
16-Apr-2014,60.2263
17-Apr-2014,60.3805
18-Apr-2014,
21-Apr-2014,60.335
22-Apr-2014,60.7147
23-Apr-2014,61.0683
24-Apr-2014,
25-Apr-2014,61.1163
28-Apr-2014,60.5041
29-Apr-2014,60.5253
30-Apr-2014,60.3375
1-May-2014,
2-May-2014,60.225
5-May-2014,60.0475
6-May-2014,60.202
7-May-2014,60.0399
8-May-2014,59.9913
9-May-2014,60.054
12-May-2014,59.729
13-May-2014,59.8773
14-May-2014,
15-May-2014,59.4745
16-May-2014,58.861
19-May-2014,58.426
20-May-2014,58.7455
21-May-2014,58.7725
22-May-2014,58.574
23-May-2014,58.483
27-May-2014,59.0585
28-May-2014,59.077
29-May-2014,58.8415
30-May-2014,59.0335
2-Jun-2014,59.1385
3-Jun-2014,59.2125
4-Jun-2014,59.336
5-Jun-2014,59.2973
6-Jun-2014,59.197
9-Jun-2014,59.0605
10-Jun-2014,59.2647
11-Jun-2014,59.325
12-Jun-2014,59.3283
13-Jun-2014,59.4783
16-Jun-2014,60.0059
17-Jun-2014,60.368
18-Jun-2014,60.124
19-Jun-2014,60.0031
20-Jun-2014,60.2785
23-Jun-2014,60.1927
24-Jun-2014,60.105
25-Jun-2014,60.2785
26-Jun-2014,60.1618
27-Jun-2014,60.0958
30-Jun-2014,60.0933
1-Jul-2014,60.137
2-Jul-2014,59.9745
3-Jul-2014,59.7225
7-Jul-2014,59.9455
8-Jul-2014,59.7968
9-Jul-2014,59.726
10-Jul-2014,59.875
11-Jul-2014,60.1855
14-Jul-2014,60.005
15-Jul-2014,
16-Jul-2014,60.1903
17-Jul-2014,60.1401
18-Jul-2014,60.33
21-Jul-2014,60.1853
22-Jul-2014,60.236
23-Jul-2014,60.183
24-Jul-2014,60.002
25-Jul-2014,60.1448
28-Jul-2014,60.1013
29-Jul-2014,
30-Jul-2014,60.1485
31-Jul-2014,60.246
1-Aug-2014,60.851
4-Aug-2014,61.0187
5-Aug-2014,60.869
6-Aug-2014,61.336
7-Aug-2014,61.4123
8-Aug-2014,61.5575
11-Aug-2014,61.1165
12-Aug-2014,61.1847
13-Aug-2014,61.2458
14-Aug-2014,61.0583
15-Aug-2014,
18-Aug-2014,
19-Aug-2014,60.726
20-Aug-2014,60.669
21-Aug-2014,60.767
22-Aug-2014,60.436
25-Aug-2014,60.427
26-Aug-2014,60.496
27-Aug-2014,60.4678
28-Aug-2014,60.4745
29-Aug-2014,
2-Sep-2014,60.61
3-Sep-2014,60.5445
4-Sep-2014,60.454
5-Sep-2014,60.4385
8-Sep-2014,60.2628
9-Sep-2014,60.4277
10-Sep-2014,60.8256
11-Sep-2014,60.9155
12-Sep-2014,60.84
15-Sep-2014,60.9945
16-Sep-2014,61.1015
17-Sep-2014,60.954
18-Sep-2014,61.0558
19-Sep-2014,60.8055
22-Sep-2014,60.7875
23-Sep-2014,60.8708
24-Sep-2014,61.0293
25-Sep-2014,61.0245
26-Sep-2014,61.572
29-Sep-2014,61.4273
30-Sep-2014,61.6135
1-Oct-2014,61.7511
2-Oct-2014,
3-Oct-2014,
6-Oct-2014,
7-Oct-2014,61.3595
8-Oct-2014,61.4648
9-Oct-2014,61.0368
10-Oct-2014,61.1624
14-Oct-2014,61.1078
15-Oct-2014,
16-Oct-2014,61.4795
17-Oct-2014,61.6165
20-Oct-2014,61.2873
21-Oct-2014,61.2967
22-Oct-2014,61.2355
23-Oct-2014,
24-Oct-2014,
27-Oct-2014,61.229
28-Oct-2014,61.3524
29-Oct-2014,61.3175
30-Oct-2014,61.4636
31-Oct-2014,61.408
3-Nov-2014,61.4118
4-Nov-2014,
5-Nov-2014,61.387
6-Nov-2014,
7-Nov-2014,61.5205
10-Nov-2014,61.4513
11-Nov-2014,61.55
12-Nov-2014,61.4785
13-Nov-2014,61.556
14-Nov-2014,61.6475
17-Nov-2014,61.678
18-Nov-2014,61.808
19-Nov-2014,61.828
20-Nov-2014,62.1044
21-Nov-2014,61.8505
24-Nov-2014,61.7798
25-Nov-2014,61.9195
26-Nov-2014,61.8658
1-Dec-2014,62.1377
2-Dec-2014,61.9255
3-Dec-2014,61.8866
4-Dec-2014,61.8771
5-Dec-2014,61.8535
8-Dec-2014,61.9253
9-Dec-2014,61.875
10-Dec-2014,61.95
11-Dec-2014,62.2059
12-Dec-2014,62.4422
15-Dec-2014,62.6529
16-Dec-2014,63.4135
17-Dec-2014,63.5813
18-Dec-2014,63.3161
19-Dec-2014,63.067
22-Dec-2014,63.1757
23-Dec-2014,63.4475
24-Dec-2014,63.4614
29-Dec-2014,63.6539
30-Dec-2014,63.7498
31-Dec-2014,63.3315
5-Jan-2015,63.3888
6-Jan-2015,63.385
7-Jan-2015,63.4495
8-Jan-2015,62.967
9-Jan-2015,62.3953
12-Jan-2015,62.1605
13-Jan-2015,62.1021
14-Jan-2015,62.153
15-Jan-2015,61.7588
16-Jan-2015,61.8933
20-Jan-2015,61.8475
21-Jan-2015,61.614
22-Jan-2015,61.691
23-Jan-2015,61.4988
26-Jan-2015,
27-Jan-2015,61.464
28-Jan-2015,61.4105
29-Jan-2015,61.4998
30-Jan-2015,61.7575
2-Feb-2015,61.884
3-Feb-2015,61.7389
4-Feb-2015,61.68
5-Feb-2015,61.8748
6-Feb-2015,61.7363
9-Feb-2015,62.141
10-Feb-2015,61.9634
11-Feb-2015,62.1536
12-Feb-2015,62.43
13-Feb-2015,62.136
17-Feb-2015,
18-Feb-2015,62.245
19-Feb-2015,
20-Feb-2015,62.255
23-Feb-2015,62.1838
24-Feb-2015,62.2758
25-Feb-2015,62.0468
26-Feb-2015,61.9395
27-Feb-2015,61.7908
2-Mar-2015,61.8248
3-Mar-2015,61.8387
4-Mar-2015,61.8543
5-Mar-2015,62.2015
6-Mar-2015,
9-Mar-2015,62.616
10-Mar-2015,62.6983
11-Mar-2015,62.745
12-Mar-2015,62.5665
13-Mar-2015,62.6733
16-Mar-2015,62.8215
17-Mar-2015,62.692
18-Mar-2015,62.672
19-Mar-2015,62.4208
20-Mar-2015,62.4923
23-Mar-2015,62.2879
24-Mar-2015,62.1988
25-Mar-2015,62.3419
26-Mar-2015,62.6728
27-Mar-2015,62.6069
30-Mar-2015,62.6305
31-Mar-2015,62.5908
1-Apr-2015,
2-Apr-2015,
3-Apr-2015,
6-Apr-2015,62.158
7-Apr-2015,62.3321
8-Apr-2015,62.3295
9-Apr-2015,62.256
10-Apr-2015,62.366
13-Apr-2015,62.3885
14-Apr-2015,
15-Apr-2015,62.4026
16-Apr-2015,62.3685
17-Apr-2015,62.346
20-Apr-2015,62.5633
21-Apr-2015,62.92
22-Apr-2015,62.8183
23-Apr-2015,63.185
24-Apr-2015,63.4006
27-Apr-2015,63.6115
28-Apr-2015,63.3305
29-Apr-2015,63.2025
30-Apr-2015,63.578
1-May-2015,
4-May-2015,
5-May-2015,63.5194
6-May-2015,63.6425
7-May-2015,63.88
8-May-2015,64.0493
11-May-2015,63.8495
12-May-2015,64.202
13-May-2015,64.1895
14-May-2015,63.838
15-May-2015,63.5788
18-May-2015,63.5543
19-May-2015,63.6868
20-May-2015,63.8655
21-May-2015,63.7
22-May-2015,63.5728
26-May-2015,63.845
27-May-2015,63.9475
28-May-2015,63.901
29-May-2015,63.7615
1-Jun-2015,63.6083
2-Jun-2015,63.833
3-Jun-2015,63.8515
4-Jun-2015,64.1775
5-Jun-2015,63.8955
8-Jun-2015,64.11
9-Jun-2015,63.936
10-Jun-2015,63.8849
11-Jun-2015,63.891
12-Jun-2015,64.0301
15-Jun-2015,64.0868
16-Jun-2015,64.1505
17-Jun-2015,64.1135
18-Jun-2015,63.8495
19-Jun-2015,63.8195
22-Jun-2015,63.5098
23-Jun-2015,63.6406
24-Jun-2015,63.66
25-Jun-2015,63.6121
26-Jun-2015,63.6042
29-Jun-2015,63.917
30-Jun-2015,63.7549
1-Jul-2015,63.6223
2-Jul-2015,63.5705
6-Jul-2015,63.5785
7-Jul-2015,63.3749
8-Jul-2015,63.569
9-Jul-2015,63.5065
10-Jul-2015,63.3793
13-Jul-2015,63.4655
14-Jul-2015,63.4978
15-Jul-2015,63.3847
16-Jul-2015,63.4955
17-Jul-2015,63.4928
20-Jul-2015,63.551
21-Jul-2015,63.6506
22-Jul-2015,63.5283
23-Jul-2015,63.7138
24-Jul-2015,63.8916
27-Jul-2015,64.0028
28-Jul-2015,64.027
29-Jul-2015,63.8943
30-Jul-2015,64.0061
31-Jul-2015,64.0054
3-Aug-2015,63.9623
4-Aug-2015,63.9315
5-Aug-2015,63.8159
6-Aug-2015,63.7603
7-Aug-2015,63.8061
10-Aug-2015,63.759
11-Aug-2015,64.1732
12-Aug-2015,64.827
13-Aug-2015,64.9212
14-Aug-2015,65.1225
17-Aug-2015,65.22
18-Aug-2015,
19-Aug-2015,65.2525
20-Aug-2015,65.2385
21-Aug-2015,65.8298
24-Aug-2015,66.5093
25-Aug-2015,66.709
26-Aug-2015,66.161
27-Aug-2015,66.0605
28-Aug-2015,66.0808
31-Aug-2015,66.3062
1-Sep-2015,66.2603
2-Sep-2015,66.1638
3-Sep-2015,66.228
4-Sep-2015,66.4003
8-Sep-2015,66.606
9-Sep-2015,66.2945
10-Sep-2015,66.584
11-Sep-2015,66.3866
14-Sep-2015,66.3708
15-Sep-2015,66.4383
16-Sep-2015,66.5
17-Sep-2015,
18-Sep-2015,65.9255
21-Sep-2015,65.7531
22-Sep-2015,65.625
23-Sep-2015,65.9696
24-Sep-2015,66.0993
25-Sep-2015,
28-Sep-2015,66.0805
29-Sep-2015,66.1843
30-Sep-2015,65.7418
1-Oct-2015,65.554
2-Oct-2015,
5-Oct-2015,65.2905
6-Oct-2015,65.3908
7-Oct-2015,65.2571
8-Oct-2015,65.157
9-Oct-2015,64.7848
13-Oct-2015,65.0215
14-Oct-2015,65.1123
15-Oct-2015,64.824
16-Oct-2015,64.9697
19-Oct-2015,64.8178
20-Oct-2015,64.8908
21-Oct-2015,65.1513
22-Oct-2015,
23-Oct-2015,64.8815
26-Oct-2015,64.9603
27-Oct-2015,64.9553
28-Oct-2015,65.0408
29-Oct-2015,65.1515
30-Oct-2015,65.2231
2-Nov-2015,65.4793
3-Nov-2015,65.451
4-Nov-2015,65.568
5-Nov-2015,65.6755
6-Nov-2015,65.791
9-Nov-2015,66.3378
10-Nov-2015,66.3495
11-Nov-2015,
12-Nov-2015,
13-Nov-2015,66.139
16-Nov-2015,66.169
17-Nov-2015,65.9805
18-Nov-2015,66.1138
19-Nov-2015,66.1105
20-Nov-2015,66.094
23-Nov-2015,66.349
24-Nov-2015,66.384
25-Nov-2015,
30-Nov-2015,66.8148
1-Dec-2015,66.518
2-Dec-2015,66.6158
3-Dec-2015,66.745
4-Dec-2015,66.8365
7-Dec-2015,66.6263
8-Dec-2015,66.7983
9-Dec-2015,66.75
10-Dec-2015,66.7905
11-Dec-2015,66.786
14-Dec-2015,66.994
15-Dec-2015,67.0435
16-Dec-2015,66.8468
17-Dec-2015,66.6488
18-Dec-2015,66.4235
21-Dec-2015,66.324
22-Dec-2015,66.2985
23-Dec-2015,66.202
24-Dec-2015,
28-Dec-2015,66.138
29-Dec-2015,66.37
30-Dec-2015,66.4243
31-Dec-2015,66.326
4-Jan-2016,66.4623
5-Jan-2016,66.5418
6-Jan-2016,66.7165
7-Jan-2016,66.9115
8-Jan-2016,66.669
11-Jan-2016,66.7885
12-Jan-2016,66.8905
13-Jan-2016,66.8394
14-Jan-2016,67.095
15-Jan-2016,67.4325
19-Jan-2016,67.563
20-Jan-2016,67.9774
21-Jan-2016,68.06
22-Jan-2016,67.748
25-Jan-2016,67.6428
26-Jan-2016,
27-Jan-2016,67.9803
28-Jan-2016,68.0858
29-Jan-2016,67.8763
1-Feb-2016,67.6728
2-Feb-2016,67.834
3-Feb-2016,68.1825
4-Feb-2016,67.8093
5-Feb-2016,67.6365
8-Feb-2016,67.819
9-Feb-2016,68.1623
10-Feb-2016,67.8781
11-Feb-2016,68.0155
12-Feb-2016,68.4365
16-Feb-2016,68.336
17-Feb-2016,68.592
18-Feb-2016,68.494
19-Feb-2016,
22-Feb-2016,68.5517
23-Feb-2016,68.6408
24-Feb-2016,68.565
25-Feb-2016,68.599
26-Feb-2016,68.7775
29-Feb-2016,68.616
1-Mar-2016,68.158
2-Mar-2016,67.7022
3-Mar-2016,67.3786
4-Mar-2016,67.2713
7-Mar-2016,
8-Mar-2016,67.338
9-Mar-2016,67.4632
10-Mar-2016,67.051
11-Mar-2016,67.0868
14-Mar-2016,67.023
15-Mar-2016,67.229
16-Mar-2016,67.368
17-Mar-2016,66.8806
18-Mar-2016,66.6088
21-Mar-2016,66.504
22-Mar-2016,66.5411
23-Mar-2016,66.864
24-Mar-2016,
25-Mar-2016,
28-Mar-2016,66.668
29-Mar-2016,66.558
30-Mar-2016,66.4105
31-Mar-2016,66.3329
1-Apr-2016,
4-Apr-2016,66.243
5-Apr-2016,66.3248
6-Apr-2016,66.5807
7-Apr-2016,66.4698
8-Apr-2016,
11-Apr-2016,66.3925
12-Apr-2016,66.495
13-Apr-2016,66.4293
14-Apr-2016,
15-Apr-2016,
18-Apr-2016,66.6663
19-Apr-2016,
20-Apr-2016,66.2406
21-Apr-2016,66.293
22-Apr-2016,66.4925
25-Apr-2016,66.6839
26-Apr-2016,66.733
